sex,age,priors_count,race,c_charge_degree,twoyearrecid
Male,80.0,0.0,African-American,F,0.281
Male,23.0,0.0,African-American,F,0.349
Male,18.0,3.9,African-American,F,0.381
Male,39.0,0.0,African-American,F,0.326
Male,60.6,0.0,African-American,F,0.302
Male,80.0,1.3,African-American,F,0.288
Male,18.0,0.0,African-American,F,0.357
Male,30.5,3.9,African-American,F,0.362
Male,40.3,0.0,African-American,M,0.412
Male,57.8,0.0,African-American,F,0.305
Male,80.0,1.1,African-American,F,0.287
Male,54.4,0.0,African-American,F,0.309
Male,55.0,14.0,African-American,F,0.382
Male,78.7,6.6,African-American,F,0.318
Male,53.0,22.4,African-American,F,0.414
Male,80.0,20.8,African-American,F,0.389
Male,41.4,0.0,African-American,F,0.323
Male,37.7,9.4,African-American,F,0.382
Male,68.5,3.7,African-American,F,0.313
Male,47.6,15.0,African-American,F,0.394
Male,80.0,12.7,African-American,F,0.351
Male,33.1,0.0,African-American,F,0.334
Male,30.4,11.5,African-American,F,0.398
Male,62.1,4.6,African-American,F,0.326
Male,44.9,15.8,African-American,F,0.399
Male,80.0,13.9,African-American,F,0.358
Male,34.0,0.0,African-American,F,0.333
Male,55.8,0.0,African-American,F,0.307
Male,64.4,0.0,Caucasian,F,0.352
Male,80.0,0.0,Caucasian,F,0.33
Male,80.0,3.1,African-American,F,0.297
Male,54.8,0.4,African-American,F,0.31
Male,45.3,25.0,African-American,F,0.43
Male,58.3,17.6,African-American,F,0.393
Male,53.9,31.6,African-American,F,0.443
Male,80.0,27.8,African-American,F,0.407
Male,26.5,0.0,African-American,F,0.344
Male,18.0,0.0,Caucasian,F,0.418
Male,59.3,0.0,African-American,F,0.303
Male,42.1,2.1,Caucasian,F,0.4
Male,80.0,1.5,African-American,F,0.289
Male,38.0,0.0,African-American,F,0.327
Male,55.0,5.7,African-American,F,0.34
Male,37.7,10.2,African-American,F,0.386
Male,77.0,9.9,African-American,F,0.339
Male,80.0,0.0,African-American,F,0.281
Male,29.1,0.0,African-American,F,0.34
Male,36.4,4.5,African-American,F,0.357
Male,64.9,0.0,African-American,F,0.297
Male,53.5,7.9,African-American,F,0.355
Male,80.0,4.6,African-American,F,0.306
Male,45.3,0.0,African-American,F,0.319
Male,80.0,0.0,African-American,F,0.281
Male,48.1,6.9,African-American,F,0.355
Male,55.0,12.9,African-American,F,0.378
Male,80.0,9.7,African-American,F,0.334
Male,35.5,0.0,African-American,F,0.331
Male,18.0,0.0,African-American,F,0.357
Male,61.4,0.0,African-American,F,0.301
Male,45.0,4.3,African-American,F,0.344
Male,80.0,2.0,African-American,F,0.292
Male,44.4,0.0,African-American,F,0.32
Female,58.2,0.0,African-American,M,0.422
Female,46.4,7.4,African-American,F,0.43
Male,69.4,6.7,African-American,F,0.329
Male,80.0,0.0,African-American,F,0.281
Male,45.2,0.0,Caucasian,F,0.379
Male,56.2,0.0,African-American,F,0.307
Male,80.0,0.0,African-American,F,0.281
Male,60.4,5.9,Caucasian,F,0.403
Male,80.0,7.1,African-American,F,0.319
Male,40.4,0.0,African-American,F,0.324
Male,67.7,0.0,African-American,F,0.294
Male,52.8,5.8,African-American,F,0.343
Male,71.1,4.2,African-American,M,0.382
Male,80.0,6.4,African-American,F,0.315
Male,18.8,0.0,African-American,F,0.355
Male,29.1,0.0,Caucasian,F,0.403
Female,44.9,0.0,African-American,F,0.387
Male,60.8,0.0,Caucasian,F,0.357
Male,80.0,0.0,African-American,F,0.281
Male,18.0,0.0,African-American,F,0.357
Male,36.4,0.0,African-American,F,0.33
Male,62.6,0.0,African-American,F,0.3
Male,45.5,4.6,African-American,F,0.345
Male,80.0,2.2,African-American,F,0.293
Male,25.2,0.0,African-American,F,0.346
Female,49.2,0.0,African-American,F,0.38
Male,32.9,5.2,African-American,F,0.367
Male,64.0,5.0,African-American,F,0.326
Male,80.0,0.0,African-American,F,0.281
Male,32.7,0.0,African-American,F,0.335
Male,53.8,0.0,African-American,F,0.309
Male,80.0,0.0,Caucasian,F,0.33
Male,59.7,1.3,Caucasian,F,0.368
Male,80.0,2.9,African-American,F,0.296
Male,22.0,0.0,African-American,F,0.351
Male,29.9,5.1,African-American,F,0.371
Male,61.9,0.0,African-American,F,0.3
Male,48.1,7.1,African-American,F,0.356
Male,80.0,4.5,African-American,F,0.305
Male,19.0,0.0,Caucasian,F,0.416
Male,31.5,0.0,African-American,F,0.337
Male,68.0,0.0,African-American,F,0.294
Male,41.4,0.0,Caucasian,M,0.438
Male,80.0,0.0,Caucasian,M,0.378
Male,39.2,0.0,African-American,F,0.326
Male,30.6,10.0,African-American,F,0.393
Male,31.6,19.5,African-American,F,0.424
Male,59.9,18.6,African-American,F,0.394
Male,80.0,12.4,African-American,F,0.35
Male,18.0,0.0,African-American,F,0.357
Male,41.8,0.0,African-American,F,0.323
Male,64.8,0.0,African-American,F,0.297
Male,28.0,4.5,African-American,F,0.37
Male,80.0,3.1,African-American,F,0.297
Male,18.0,0.0,African-American,F,0.357
Male,31.5,0.0,African-American,F,0.337
Male,43.1,0.0,African-American,F,0.321
Male,59.9,0.0,African-American,F,0.303
Male,80.0,0.0,African-American,F,0.281
Male,32.7,0.0,Caucasian,M,0.452
Male,31.8,0.0,African-American,F,0.336
Female,53.4,0.0,Caucasian,M,0.437
Male,80.0,0.0,Caucasian,M,0.378
Male,69.2,0.0,African-American,F,0.293
Male,18.0,0.0,African-American,F,0.357
Male,38.9,0.0,African-American,F,0.326
Male,53.6,0.0,African-American,M,0.383
Male,80.0,0.0,African-American,F,0.281
Male,61.4,3.1,African-American,F,0.318
Male,36.8,0.0,African-American,F,0.329
Male,55.9,0.0,Caucasian,M,0.415
Male,59.1,0.0,African-American,F,0.303
Male,80.0,0.0,Caucasian,M,0.378
Male,80.0,0.0,African-American,F,0.281
Male,18.0,0.0,African-American,F,0.357
Female,28.9,0.0,African-American,F,0.415
Male,41.8,0.0,African-American,F,0.323
Male,61.0,0.0,African-American,F,0.301
Male,80.0,0.0,African-American,F,0.281
Male,22.6,0.0,African-American,F,0.35
Male,25.7,6.0,African-American,F,0.381
Male,45.9,7.8,African-American,F,0.364
Male,66.9,5.2,African-American,F,0.324
Male,80.0,0.0,African-American,F,0.281
Male,34.3,0.0,African-American,F,0.333
Male,40.0,5.6,African-American,F,0.359
Male,66.0,0.0,African-American,F,0.296
Male,56.8,8.6,African-American,F,0.355
Male,80.0,5.6,African-American,F,0.311
Male,21.4,0.0,African-American,F,0.352
Female,36.4,0.0,African-American,F,0.402
Male,65.1,0.0,African-American,F,0.297
Male,44.7,3.0,African-American,F,0.336
Female,80.0,0.8,African-American,F,0.334
Male,18.0,0.0,African-American,F,0.357
Male,36.4,0.0,African-American,F,0.33
Male,62.6,0.0,African-American,F,0.3
Male,45.5,4.6,African-American,F,0.345
Male,80.0,2.2,African-American,F,0.293
Male,18.0,0.0,African-American,F,0.357
Male,35.4,0.0,African-American,F,0.331
Male,59.8,0.0,African-American,F,0.303
Male,45.6,4.3,African-American,F,0.343
Male,80.0,1.4,African-American,F,0.288
Male,42.6,0.0,African-American,F,0.322
Male,65.8,0.0,African-American,F,0.296
Female,73.5,0.0,African-American,F,0.34
Male,80.0,0.0,Caucasian,F,0.33
Male,80.0,4.1,African-American,F,0.303
Female,58.6,0.0,Caucasian,M,0.429
Male,51.3,0.0,African-American,F,0.312
Male,80.0,0.0,Caucasian,M,0.378
Male,68.8,2.6,African-American,F,0.307
Female,80.0,0.0,African-American,F,0.33
Male,18.0,0.0,Caucasian,F,0.418
Male,29.3,0.0,African-American,F,0.34
Male,44.7,0.0,Caucasian,F,0.38
Male,57.4,0.0,African-American,F,0.305
Male,80.0,0.0,African-American,F,0.281
Male,18.0,0.0,African-American,F,0.357
Male,31.7,0.0,African-American,F,0.336
Male,47.3,0.0,African-American,F,0.317
Male,68.5,0.0,African-American,F,0.293
Male,80.0,2.8,African-American,F,0.296
Male,27.9,0.0,African-American,F,0.342
Male,34.9,4.9,African-American,F,0.362
Male,63.2,0.0,African-American,F,0.299
Male,52.6,7.3,African-American,F,0.352
Male,80.0,5.3,African-American,F,0.309
Male,27.4,0.0,African-American,F,0.343
Male,39.9,0.0,Caucasian,F,0.387
Male,47.9,3.7,African-American,F,0.337
Male,68.2,2.4,Caucasian,F,0.365
Male,80.0,0.0,African-American,F,0.281
Male,45.0,0.0,African-American,F,0.319
Male,68.2,0.0,African-American,F,0.294
Female,75.2,0.0,African-American,F,0.337
Male,80.0,0.0,Caucasian,F,0.33
Male,80.0,4.4,African-American,F,0.304
Male,43.7,0.0,African-American,F,0.321
Male,55.1,0.0,Caucasian,M,0.416
Male,62.9,0.0,African-American,F,0.299
Male,80.0,0.0,Caucasian,M,0.378
Male,80.0,0.0,African-American,F,0.281
Male,24.0,0.0,African-American,F,0.348
Male,46.0,0.0,African-American,F,0.318
Male,80.0,0.0,Caucasian,F,0.33
Male,53.8,2.2,Caucasian,F,0.384
Male,80.0,3.0,African-American,F,0.297
Male,24.3,0.0,African-American,F,0.347
Male,45.6,0.0,African-American,F,0.318
Male,55.7,3.2,African-American,F,0.325
Male,73.3,0.0,African-American,F,0.288
Male,80.0,5.3,African-American,F,0.309
Male,31.8,0.0,African-American,F,0.336
Female,46.4,0.0,African-American,F,0.385
Male,80.0,0.0,African-American,F,0.281
Male,56.6,2.0,African-American,F,0.317
Female,80.0,3.5,African-American,F,0.349
Male,18.0,0.0,African-American,F,0.357
Female,31.7,0.0,African-American,F,0.41
Male,39.9,2.7,African-American,F,0.341
Male,63.6,3.9,African-American,F,0.32
Male,80.0,0.0,African-American,F,0.281
Male,18.0,0.0,African-American,F,0.357
Male,30.4,3.9,African-American,F,0.363
Male,40.8,0.0,African-American,M,0.411
Male,57.6,0.0,African-American,F,0.305
Male,80.0,1.3,African-American,F,0.288
Male,28.7,0.0,Caucasian,F,0.403
Male,18.0,0.0,African-American,F,0.357
Male,40.7,0.0,African-American,F,0.324
Male,60.6,0.0,African-American,F,0.302
Male,80.0,0.7,African-American,F,0.285
Male,32.1,0.0,African-American,F,0.336
Female,43.5,0.0,African-American,F,0.39
Male,80.0,0.0,African-American,F,0.281
Male,56.9,2.0,African-American,F,0.317
Female,80.0,3.6,African-American,F,0.35
Male,18.0,0.0,African-American,F,0.357
Male,31.7,0.0,African-American,F,0.336
Male,47.3,0.0,African-American,F,0.317
Male,68.5,0.0,African-American,F,0.293
Male,80.0,2.8,African-American,F,0.296
Female,18.0,2.0,African-American,M,0.562
Female,18.0,7.9,Caucasian,M,0.59
Female,22.3,12.8,African-American,M,0.626
Female,18.0,20.8,African-American,M,0.685
Female,18.0,32.1,African-American,M,0.716
Female,18.0,6.2,Caucasian,M,0.576
Female,18.0,0.0,African-American,M,0.545
Female,23.5,12.7,Caucasian,M,0.613
Female,18.0,21.5,Caucasian,M,0.683
Female,18.0,33.7,Caucasian,M,0.728
Female,18.0,11.8,African-American,M,0.635
Male,18.0,15.5,African-American,M,0.59
Male,30.9,18.8,Caucasian,M,0.614
Female,23.0,23.2,African-American,M,0.68
Female,18.0,32.0,African-American,M,0.716
Female,18.0,21.9,Caucasian,F,0.665
Female,35.3,23.3,African-American,M,0.642
Female,18.0,25.6,African-American,M,0.699
Female,35.4,30.7,Caucasian,F,0.653
Female,21.9,36.3,African-American,M,0.717
Female,18.0,2.9,Caucasian,M,0.549
Female,18.0,8.8,African-American,M,0.615
Female,25.4,14.5,Caucasian,M,0.619
Female,18.0,21.8,Caucasian,M,0.684
Female,18.0,32.9,Caucasian,M,0.725
Female,18.0,2.2,Caucasian,M,0.544
Female,18.0,9.0,African-American,M,0.616
Female,24.5,14.1,Caucasian,F,0.615
Female,18.0,21.9,Caucasian,M,0.685
Female,18.0,32.7,Caucasian,M,0.725
Female,18.0,0.0,African-American,M,0.545
Female,18.0,6.2,Caucasian,M,0.576
Female,18.0,12.6,African-American,M,0.64
Female,19.9,21.5,African-American,M,0.682
Female,18.0,31.8,African-American,M,0.715
Female,18.0,0.0,African-American,M,0.545
Female,18.0,6.2,Caucasian,M,0.576
Female,18.0,12.6,African-American,M,0.64
Female,19.9,21.5,African-American,M,0.682
Female,18.0,31.8,African-American,M,0.715
Female,18.0,2.9,Caucasian,M,0.549
Male,18.0,7.5,Caucasian,M,0.571
Female,18.0,20.2,African-American,M,0.683
Male,21.4,15.2,Caucasian,M,0.623
Female,18.0,29.6,Caucasian,M,0.715
Female,18.0,5.1,Caucasian,M,0.567
Female,18.0,11.5,African-American,M,0.633
Female,41.5,13.6,Caucasian,M,0.57
Female,28.2,20.6,Caucasian,F,0.641
Female,18.0,28.9,Caucasian,M,0.713
Female,18.0,5.9,African-American,M,0.592
Female,18.0,9.9,Caucasian,F,0.597
Male,18.0,13.8,Caucasian,M,0.625
Male,30.8,19.8,Caucasian,M,0.618
Female,18.0,26.9,Caucasian,M,0.706
Male,18.0,24.1,Caucasian,M,0.669
Female,40.1,23.7,African-American,M,0.629
Female,18.0,27.2,African-American,M,0.704
Female,49.8,28.2,Caucasian,M,0.641
Female,23.2,36.4,African-American,M,0.714
Male,18.0,24.1,Caucasian,M,0.669
Female,40.1,23.7,African-American,M,0.629
Female,18.0,27.2,African-American,M,0.704
Female,49.8,28.2,Caucasian,M,0.641
Female,23.2,36.4,African-American,M,0.714
Female,18.0,7.1,Caucasian,F,0.572
Female,18.0,10.4,African-American,M,0.626
Male,18.0,14.5,Caucasian,M,0.629
Male,28.5,21.0,Caucasian,M,0.629
Female,18.0,28.0,Caucasian,M,0.71
Female,18.0,7.2,Caucasian,F,0.573
Female,18.0,10.6,African-American,M,0.627
Female,23.4,15.9,Caucasian,M,0.633
Female,18.0,23.7,Caucasian,M,0.694
Female,18.0,34.4,Caucasian,M,0.73
Female,18.0,2.9,Caucasian,M,0.549
Male,18.0,7.4,Caucasian,M,0.57
Female,18.0,20.3,African-American,M,0.683
Male,21.2,15.2,Caucasian,M,0.624
Female,18.0,29.8,Caucasian,M,0.716
Female,18.0,4.2,Caucasian,M,0.56
Female,18.0,9.0,African-American,M,0.616
Male,18.0,13.3,Caucasian,M,0.621
Male,24.1,20.9,Caucasian,M,0.641
Female,18.0,28.4,Caucasian,M,0.711
Female,18.0,0.0,Caucasian,F,0.508
Female,18.0,6.2,Caucasian,M,0.576
Female,18.0,20.8,Caucasian,F,0.663
Female,21.5,12.8,Caucasian,F,0.612
Female,18.0,31.9,Caucasian,F,0.69
Female,18.0,12.7,African-American,M,0.641
Male,18.0,16.1,African-American,M,0.593
Male,25.9,19.2,Caucasian,M,0.629
Female,18.0,23.9,African-American,M,0.695
Female,21.8,33.7,African-American,M,0.71
Female,18.0,12.7,African-American,M,0.641
Male,18.0,16.1,African-American,M,0.593
Male,25.9,19.2,Caucasian,M,0.629
Female,18.0,23.9,African-American,M,0.695
Female,21.8,33.7,African-American,M,0.71
Female,18.0,3.9,African-American,M,0.577
Female,18.0,9.8,African-American,M,0.622
Female,18.0,22.9,African-American,M,0.692
Female,20.9,15.2,African-American,M,0.646
Female,21.1,33.3,African-American,M,0.711
Female,18.0,0.0,Caucasian,F,0.508
Female,18.0,6.2,Caucasian,M,0.576
Female,18.0,20.8,Caucasian,F,0.663
Female,21.5,12.8,Caucasian,F,0.612
Female,18.0,31.9,Caucasian,F,0.69
Female,18.0,3.3,African-American,M,0.572
Female,18.0,10.2,African-American,M,0.625
Female,32.9,15.1,African-American,M,0.603
Female,18.0,21.5,African-American,M,0.688
Female,18.0,32.1,African-American,M,0.716
Female,18.0,6.2,Caucasian,F,0.564
Female,18.0,0.0,African-American,M,0.545
Female,24.7,12.7,Caucasian,M,0.609
Female,18.0,21.6,Caucasian,M,0.683
Female,18.0,33.7,Caucasian,M,0.728
Female,18.0,12.8,African-American,M,0.641
Male,18.0,16.3,African-American,M,0.594
Male,32.1,19.3,Caucasian,M,0.612
Female,24.6,23.7,African-American,M,0.677
Female,18.0,32.9,African-American,M,0.718
Female,18.0,2.9,Caucasian,M,0.549
Male,18.0,7.4,Caucasian,M,0.57
Female,18.0,20.3,African-American,M,0.683
Male,21.2,15.2,Caucasian,M,0.624
Female,18.0,29.8,Caucasian,M,0.716
Female,18.0,4.0,Caucasian,M,0.558
Female,18.0,10.2,African-American,M,0.625
Female,35.0,13.6,Caucasian,M,0.587
Female,23.5,20.6,Caucasian,M,0.662
Female,18.0,30.2,Caucasian,M,0.717
Female,18.0,6.5,African-American,M,0.597
Female,27.1,0.0,African-American,M,0.511
Female,18.0,15.4,African-American,M,0.657
Female,26.9,22.4,African-American,M,0.665
Female,18.0,31.6,African-American,M,0.715
Female,18.0,14.7,Caucasian,F,0.635
Male,32.4,15.2,Caucasian,M,0.586
Female,18.0,20.0,Caucasian,M,0.674
Female,32.0,24.3,Caucasian,F,0.644
Male,18.0,30.8,Caucasian,M,0.692
Female,18.0,11.3,African-American,M,0.632
Male,44.1,11.2,Caucasian,M,0.521
Male,18.0,16.1,Caucasian,M,0.639
