employment_years,num_open_credit_acc,annual_income,loan_grade,credit_history,purpose,home,addr_state,loan_status
0.0,2.0,4080.0,F,3.0,debt,OTHER,TN,0.386
0.0,27.0,4080.0,C,3.0,debt,OTHER,TN,0.398
0.0,2.0,175357.0,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,425095.2,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,750005.4,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,309652.7,B,4.1,debt,MORTGAGE,AK,0.951
0.0,25.0,4080.0,A,3.0,purchase,RENT,KY,0.822
5.0,28.0,659075.4,A,28.9,purchase,RENT,KY,0.873
1.0,2.0,1219276.0,A,5.7,purchase,RENT,KY,0.812
6.0,30.0,1852304.2,A,31.3,purchase,RENT,KY,0.876
0.0,2.0,203510.5,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,462461.3,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,800691.4,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,77435.6,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,325803.0,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,660969.6,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,202067.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,442619.2,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,767545.4,C,3.0,debt,OTHER,TN,0.393
0.0,4.0,307021.6,E,3.0,debt,OTHER,CA,0.859
0.0,25.0,4080.0,E,19.7,purchase,MORTGAGE,CA,0.993
5.0,44.0,516147.4,E,49.6,purchase,MORTGAGE,CA,0.996
1.0,31.0,1135644.6,E,27.0,purchase,MORTGAGE,CA,0.993
6.0,39.0,1888926.2,E,52.4,purchase,MORTGAGE,CA,0.995
0.0,2.0,250371.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,546999.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,915551.9,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,332466.7,A,5.2,educational,OTHER,AK,0.955
3.0,17.0,4080.0,E,3.0,debt,MORTGAGE,AL,0.986
6.0,29.0,644162.6,E,33.7,debt,MORTGAGE,AL,0.991
0.0,2.0,1230048.5,E,11.1,debt,MORTGAGE,AL,0.985
7.0,30.0,1893532.0,E,36.2,debt,MORTGAGE,AL,0.991
0.0,28.0,4080.0,C,3.0,debt,OTHER,TN,0.399
0.0,2.0,182001.4,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,424848.5,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,750735.3,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,351520.5,A,3.0,educational,OTHER,AK,0.953
6.0,14.0,4080.0,B,3.0,debt,MORTGAGE,FL,0.923
10.0,33.0,590853.9,B,33.5,debt,MORTGAGE,FL,0.962
6.0,15.0,1206415.5,B,10.9,debt,MORTGAGE,FL,0.927
9.0,35.0,1906267.0,B,36.6,debt,MORTGAGE,FL,0.96
0.0,2.0,267087.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563327.3,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,931428.5,B,3.0,small_business,RENT,FL,0.434
0.0,19.0,4080.0,C,3.0,debt,OTHER,TN,0.391
0.0,44.0,4080.0,C,3.0,debt,OTHER,TN,0.412
0.0,2.0,233413.0,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,568324.0,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,195532.1,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,437427.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,758796.2,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,335200.5,A,3.0,debt,OTHER,CA,0.727
0.0,2.0,4080.0,D,32.0,small_business,MORTGAGE,CA,0.991
5.0,25.0,559625.3,D,57.1,small_business,MORTGAGE,CA,0.995
1.0,7.0,1173558.8,D,34.8,small_business,MORTGAGE,CA,0.992
6.0,27.0,1889650.2,D,55.2,small_business,MORTGAGE,CA,0.994
0.0,2.0,126907.4,C,3.0,debt,OTHER,TN,0.383
0.0,2.0,371359.4,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,695632.7,C,3.0,debt,OTHER,TN,0.392
0.0,2.0,323246.4,A,3.0,educational,MORTGAGE,AK,0.995
4.0,17.0,4080.0,C,9.7,debt,RENT,CA,0.824
9.0,38.0,559232.0,C,35.5,debt,RENT,CA,0.898
5.0,20.0,1176284.0,C,13.0,debt,RENT,CA,0.829
10.0,40.0,1873981.0,C,38.5,debt,RENT,CA,0.9
0.0,19.0,4080.0,F,3.0,debt,OTHER,TN,0.416
0.0,2.0,203630.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,446696.1,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,773442.4,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,4080.0,A,3.0,debt,MORTGAGE,AK,0.953
10.0,2.0,4080.0,D,3.0,purchase,RENT,CA,0.93
6.0,22.0,484792.9,D,28.7,purchase,RENT,CA,0.94
0.0,4.0,1079970.5,D,6.0,purchase,RENT,CA,0.881
6.0,23.0,1796295.6,D,30.4,purchase,RENT,CA,0.937
0.0,2.0,79551.2,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,326938.5,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,657040.9,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,326714.5,A,3.0,educational,OTHER,MA,0.962
4.0,14.0,4080.0,B,15.3,debt,MORTGAGE,MA,0.986
9.0,35.0,545983.2,B,42.4,debt,MORTGAGE,MA,0.991
5.0,18.0,1169238.9,B,20.0,debt,MORTGAGE,MA,0.987
10.0,37.0,1884576.6,B,44.7,debt,MORTGAGE,MA,0.991
0.0,17.0,4080.0,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,235636.0,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,569425.9,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,233857.7,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,574654.6,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,196441.3,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,435872.6,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,765583.1,C,3.0,debt,OTHER,TN,0.393
1.0,2.0,332341.0,A,5.4,debt,MORTGAGE,AK,0.957
10.0,12.0,4080.0,C,3.0,small_business,RENT,GA,0.864
10.0,29.0,628005.9,C,32.3,small_business,RENT,GA,0.89
10.0,2.0,1224708.0,C,9.5,small_business,RENT,GA,0.869
10.0,31.0,1900923.6,C,35.4,small_business,RENT,GA,0.891
0.0,2.0,422168.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,801470.5,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,247089.6,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,4080.0,B,3.0,purchase,MORTGAGE,AL,0.979
8.0,22.0,4080.0,B,40.6,purchase,MORTGAGE,AL,0.992
6.0,14.0,1248726.0,B,29.7,purchase,MORTGAGE,AL,0.99
3.0,2.0,607548.0,B,16.4,purchase,MORTGAGE,AL,0.986
9.0,27.0,2055610.4,B,46.0,purchase,MORTGAGE,AL,0.992
0.0,2.0,4080.0,A,3.0,educational,OTHER,CO,0.941
10.0,44.0,267678.5,F,56.4,debt,MORTGAGE,CO,0.984
5.0,19.0,1243124.5,F,22.1,debt,MORTGAGE,CO,0.973
3.0,11.0,586083.3,F,12.2,debt,MORTGAGE,CO,0.968
7.0,31.0,2068143.8,F,37.2,debt,MORTGAGE,CO,0.978
0.0,2.0,82170.4,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,329139.8,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,656559.0,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,229359.4,A,3.0,small_business,OWN,TN,0.485
0.0,2.0,503103.8,A,3.0,small_business,OWN,TN,0.49
0.0,2.0,836947.6,A,3.0,small_business,OWN,TN,0.496
0.0,2.0,200663.9,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,440923.6,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,767339.1,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,69481.4,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,316438.4,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,648552.8,C,3.0,debt,OTHER,TN,0.391
2.0,2.0,329973.5,A,3.0,debt,MORTGAGE,AK,0.959
10.0,9.0,4080.0,C,14.3,purchase,RENT,NY,0.912
10.0,29.0,595111.3,C,39.7,purchase,RENT,NY,0.93
10.0,11.0,1213302.8,C,16.9,purchase,RENT,NY,0.916
10.0,31.0,1922673.6,C,42.8,purchase,RENT,NY,0.932
0.0,2.0,201029.5,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,446309.5,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,774120.9,C,3.0,debt,OTHER,TN,0.393
6.0,26.0,4080.0,A,3.0,debt,OTHER,AL,0.637
0.0,2.0,4080.0,D,3.0,purchase,MORTGAGE,AK,0.984
6.0,27.0,597724.8,D,11.2,purchase,MORTGAGE,AK,0.993
0.0,2.0,1133016.5,D,18.7,purchase,MORTGAGE,AK,0.987
4.0,19.0,1883118.4,D,29.1,purchase,MORTGAGE,AK,0.993
0.0,25.0,4080.0,A,3.0,educational,MORTGAGE,AK,0.996
6.0,2.0,4080.0,D,3.0,debt,RENT,WA,0.827
8.0,25.0,591973.8,D,11.2,debt,RENT,WA,0.887
0.0,2.0,1126902.1,D,18.4,debt,RENT,WA,0.8
6.0,18.0,1878431.4,D,28.9,debt,RENT,WA,0.89
0.0,2.0,266805.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,561457.7,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930239.8,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,201052.8,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,438002.4,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,768515.6,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,82597.1,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,568112.8,A,3.0,small_business,OWN,TN,0.491
0.0,2.0,337051.2,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,266886.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563632.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930631.1,B,3.0,small_business,RENT,FL,0.434
0.0,4.0,340446.5,B,3.0,educational,OTHER,AK,0.951
10.0,2.0,4080.0,A,13.4,debt,MORTGAGE,GA,0.969
10.0,26.0,633481.5,A,34.3,debt,MORTGAGE,GA,0.974
10.0,8.0,1236919.1,A,3.0,debt,MORTGAGE,GA,0.965
10.0,28.0,1927483.8,A,37.2,debt,MORTGAGE,GA,0.973
0.0,2.0,205416.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,444441.7,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,772979.4,C,3.0,debt,OTHER,TN,0.393
0.0,28.0,4080.0,A,3.0,debt,MORTGAGE,AK,0.964
0.0,2.0,4080.0,D,3.0,purchase,RENT,WY,0.866
0.0,28.0,608763.1,D,11.4,purchase,RENT,WY,0.878
3.0,2.0,1142095.5,D,19.2,purchase,RENT,WY,0.89
5.0,19.0,1895531.2,D,29.7,purchase,RENT,WY,0.908
0.0,2.0,386267.5,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,179342.6,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,638173.4,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,976520.9,C,3.0,debt,OTHER,TN,0.396
0.0,3.0,321008.6,A,3.0,educational,MORTGAGE,AK,0.995
5.0,2.0,4080.0,E,23.7,debt,RENT,SC,0.784
7.0,24.0,654883.6,E,35.2,debt,RENT,SC,0.814
0.0,6.0,1231564.6,E,3.0,debt,RENT,SC,0.727
8.0,26.0,1887724.2,E,37.7,debt,RENT,SC,0.816
0.0,2.0,247440.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,532035.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,714424.3,C,3.0,debt,OTHER,TN,0.392
0.0,2.0,267012.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563279.5,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,931402.8,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,238392.8,A,3.0,small_business,OWN,TN,0.485
0.0,2.0,505712.7,A,3.0,small_business,OWN,TN,0.49
0.0,2.0,843090.2,A,3.0,small_business,OWN,TN,0.496
0.0,2.0,312020.0,A,4.4,debt,MORTGAGE,AK,0.954
5.0,20.0,4080.0,C,3.0,small_business,RENT,UT,0.852
6.0,26.0,669028.8,C,29.3,small_business,RENT,UT,0.882
0.0,2.0,1236365.1,C,6.2,small_business,RENT,UT,0.842
7.0,28.0,1884677.8,C,31.8,small_business,RENT,UT,0.887
0.0,2.0,247365.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,528784.9,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,708492.8,C,3.0,debt,OTHER,TN,0.392
0.0,2.0,324665.0,A,3.0,educational,OTHER,MD,0.946
1.0,11.0,4080.0,C,21.7,debt,MORTGAGE,MD,0.976
6.0,31.0,557746.6,C,47.9,debt,MORTGAGE,MD,0.985
2.0,14.0,1176103.4,C,25.3,debt,MORTGAGE,MD,0.977
7.0,34.0,1879652.6,C,50.7,debt,MORTGAGE,MD,0.985
0.0,8.0,4080.0,B,3.0,debt,RENT,FL,0.473
0.0,22.0,4080.0,B,3.0,small_business,RENT,FL,0.479
0.0,2.0,324404.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,694571.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,320380.7,B,3.0,debt,OTHER,AK,0.666
0.0,14.0,4080.0,A,16.4,purchase,MORTGAGE,OH,0.981
5.0,28.0,658670.4,A,33.6,purchase,MORTGAGE,OH,0.987
1.0,3.0,1235297.8,A,3.0,purchase,MORTGAGE,OH,0.977
6.0,30.0,1883160.4,A,36.5,purchase,MORTGAGE,OH,0.987
6.0,26.0,4080.0,A,3.0,educational,MORTGAGE,AK,0.997
0.0,2.0,4080.0,C,3.0,debt,RENT,CA,0.77
6.0,27.0,596782.0,C,11.2,debt,RENT,CA,0.84
0.0,2.0,1128429.4,C,19.1,debt,RENT,CA,0.8
4.0,20.0,1876005.6,C,29.4,debt,RENT,CA,0.85
0.0,13.0,4080.0,B,3.0,small_business,RENT,FL,0.458
0.0,2.0,305244.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,678406.5,B,3.0,small_business,RENT,FL,0.433
0.0,23.0,4080.0,C,3.0,debt,OTHER,TN,0.395
0.0,2.0,276828.8,A,3.0,small_business,OWN,TN,0.486
0.0,35.0,4080.0,C,3.0,debt,OTHER,TN,0.404
0.0,2.0,489308.0,C,3.0,debt,OTHER,TN,0.389
0.0,2.0,472366.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,225551.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,772670.2,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,1139330.9,B,3.0,small_business,RENT,FL,0.435
0.0,2.0,4080.0,F,3.0,debt,OTHER,SD,0.451
0.0,15.0,4080.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,232043.4,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,567425.4,C,3.0,debt,OTHER,TN,0.39
0.0,21.0,4080.0,A,3.0,debt,OTHER,AK,0.722
10.0,2.0,4080.0,E,3.0,purchase,MORTGAGE,FL,0.98
10.0,26.0,576852.0,E,11.0,purchase,MORTGAGE,FL,0.981
10.0,2.0,1141237.5,E,18.5,purchase,MORTGAGE,FL,0.981
10.0,20.0,1905276.6,E,29.1,purchase,MORTGAGE,FL,0.983
0.0,2.0,237311.4,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,573305.0,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,313545.0,A,4.0,educational,MORTGAGE,AK,0.995
0.0,24.0,4080.0,C,3.0,debt,RENT,CA,0.79
5.0,26.0,661711.1,C,30.4,debt,RENT,CA,0.868
1.0,2.0,1224919.0,C,7.4,debt,RENT,CA,0.778
6.0,28.0,1866619.6,C,32.8,debt,RENT,CA,0.87
2.0,4.0,321193.9,A,3.0,debt,MORTGAGE,AK,0.959
9.0,2.0,4080.0,B,22.3,purchase,RENT,CA,0.89
10.0,25.0,579612.3,B,47.9,purchase,RENT,CA,0.931
10.0,7.0,1196357.1,B,25.2,purchase,RENT,CA,0.895
10.0,27.0,1901588.4,B,51.2,purchase,RENT,CA,0.93
0.0,2.0,401933.6,A,3.0,small_business,OWN,TN,0.488
0.0,2.0,231319.9,C,3.0,debt,OTHER,TN,0.385
0.0,23.0,4080.0,A,3.0,debt,OWN,TN,0.478
0.0,2.0,292166.9,A,3.0,small_business,OWN,TN,0.486
0.0,2.0,628564.2,A,3.0,small_business,OWN,TN,0.492
0.0,2.0,211816.7,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,447097.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,770725.8,C,3.0,debt,OTHER,TN,0.393
0.0,22.0,4080.0,C,3.0,debt,OTHER,TN,0.394
0.0,2.0,148783.8,C,3.0,debt,OTHER,TN,0.383
0.0,2.0,397927.6,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,726153.6,C,3.0,debt,OTHER,TN,0.392
0.0,2.0,318059.1,A,3.0,educational,MORTGAGE,CA,0.995
6.0,9.0,4080.0,B,21.0,debt,RENT,CA,0.801
10.0,30.0,542932.4,B,48.0,debt,RENT,CA,0.89
7.0,13.0,1162200.4,B,25.5,debt,RENT,CA,0.813
9.0,33.0,1878056.8,B,50.8,debt,RENT,CA,0.882
0.0,14.0,4080.0,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,385593.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,760547.2,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,191230.9,C,3.0,debt,OTHER,TN,0.384
0.0,3.0,325473.8,A,3.0,debt,MORTGAGE,AK,0.953
5.0,2.0,4080.0,B,23.0,purchase,RENT,OH,0.913
7.0,25.0,644606.6,B,36.8,purchase,RENT,OH,0.927
1.0,7.0,1224225.9,B,3.0,purchase,RENT,OH,0.857
8.0,27.0,1876780.2,B,39.5,purchase,RENT,OH,0.928
2.0,2.0,325561.6,A,3.0,debt,OTHER,NM,0.68
9.0,8.0,4080.0,B,19.1,small_business,MORTGAGE,NM,0.99
10.0,28.0,583532.6,B,44.8,small_business,MORTGAGE,NM,0.992
10.0,10.0,1202766.5,B,22.2,small_business,MORTGAGE,NM,0.991
10.0,30.0,1913882.4,B,47.9,small_business,MORTGAGE,NM,0.993
0.0,18.0,4080.0,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,124780.2,C,3.0,debt,OTHER,TN,0.383
0.0,2.0,366025.2,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,701786.9,C,3.0,debt,OTHER,TN,0.392
0.0,2.0,203274.0,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,443157.2,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,768770.0,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,147382.0,C,3.0,debt,OTHER,TN,0.383
0.0,38.0,4080.0,C,3.0,debt,OTHER,TN,0.407
0.0,2.0,483659.6,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,80748.2,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,324491.2,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,654703.9,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,337100.8,A,3.0,debt,MORTGAGE,AK,0.953
0.0,16.0,4080.0,B,12.9,purchase,OWN,TX,0.902
5.0,35.0,593654.0,B,36.9,purchase,OWN,TX,0.936
1.0,17.0,1208844.1,B,14.3,purchase,OWN,TX,0.907
6.0,37.0,1900420.8,B,40.0,purchase,OWN,TX,0.938
0.0,29.0,4080.0,C,3.0,debt,OTHER,TN,0.399
0.0,2.0,186242.4,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,430733.2,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,760173.2,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,315515.9,A,4.1,educational,MORTGAGE,AK,0.995
0.0,24.0,4080.0,B,3.0,debt,RENT,MO,0.802
5.0,26.0,658223.5,B,31.1,debt,RENT,MO,0.881
1.0,2.0,1222033.4,B,8.1,debt,RENT,MO,0.785
6.0,28.0,1864191.2,B,33.6,debt,RENT,MO,0.882
1.0,4.0,333439.0,A,3.0,educational,OTHER,AK,0.957
10.0,2.0,4080.0,F,16.1,debt,MORTGAGE,OR,0.984
10.0,26.0,623209.9,F,38.5,debt,MORTGAGE,OR,0.987
10.0,8.0,1223497.8,F,3.0,debt,MORTGAGE,OR,0.981
10.0,28.0,1909608.4,F,41.3,debt,MORTGAGE,OR,0.987
0.0,2.0,197951.6,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,436858.9,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,766870.3,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,200208.1,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,440382.2,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,767787.3,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,478239.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,224251.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,775917.4,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,1138040.0,B,3.0,small_business,RENT,FL,0.435
0.0,2.0,90587.6,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,339276.4,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,677770.4,C,3.0,debt,OTHER,TN,0.391
1.0,2.0,331630.4,A,5.4,debt,MORTGAGE,AK,0.957
10.0,12.0,4080.0,C,3.0,purchase,RENT,NY,0.901
10.0,29.0,625050.3,C,32.7,purchase,RENT,NY,0.925
10.0,2.0,1221457.8,C,10.0,purchase,RENT,NY,0.911
10.0,31.0,1896256.4,C,35.9,purchase,RENT,NY,0.928
0.0,2.0,182372.5,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,431062.7,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,759498.2,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,330791.8,A,3.0,educational,MORTGAGE,MD,0.996
4.0,16.0,4080.0,E,10.6,debt,RENT,MD,0.887
9.0,36.0,560631.1,E,36.8,debt,RENT,MD,0.924
5.0,19.0,1182223.8,E,14.3,debt,RENT,MD,0.894
10.0,38.0,1892027.4,E,39.2,debt,RENT,MD,0.929
0.0,2.0,201864.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,443838.4,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,768996.8,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,356647.1,B,3.0,debt,OTHER,AK,0.666
6.0,2.0,4080.0,A,17.2,purchase,MORTGAGE,PA,0.977
10.0,27.0,608079.2,A,39.3,purchase,MORTGAGE,PA,0.984
5.0,9.0,1214926.8,A,11.1,purchase,MORTGAGE,PA,0.974
9.0,29.0,1907442.4,A,42.1,purchase,MORTGAGE,PA,0.983
0.0,2.0,343866.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,721273.0,B,3.0,small_business,RENT,FL,0.434
